2017-01-02	19:16:15.353815136
2017-01-02	19:16:35.457815247
2017-01-02	19:35:17.269821408
2017-01-02	19:35:37.397821518
2017-01-02	19:35:57.505821628
2017-01-02	19:37:24.661822107
2017-01-02	19:37:44.813822218
2017-01-02	19:38:04.929822328
2017-01-02	19:57:04.637828587
2017-01-02	19:57:24.753828698
2017-01-02	19:57:44.841828808
2017-01-02	20:10:16.109832934
2017-01-02	20:10:36.209833044
2017-01-02	20:10:56.313833155
2017-01-02	20:11:43.937833416
2017-01-02	20:12:04.029833527
2017-01-02	20:12:24.137833637
2017-01-02	20:12:44.221833747
2017-01-02	20:12:52.917833795
2017-01-02	20:13:13.013833906
2017-01-02	20:13:33.137834016
2017-01-02	20:13:53.253834127
2017-01-02	21:55:33.157867626
2017-01-02	21:55:53.329867737
2017-01-02	21:56:13.465867848
2017-01-02	23:13:30.605893314
2017-01-02	23:13:50.745893425
2017-01-02	23:14:10.941893536
2017-01-03	02:09:45.037951387
2017-01-03	02:10:05.141951498
2017-01-03	02:10:25.269951608
2017-01-03	02:11:36.313951999
2017-01-03	02:11:56.425952109
2017-01-03	02:12:16.565952220
2017-01-03	05:45:03.786022335
2017-01-03	05:45:23.902022446
2017-01-03	05:45:43.994022556
2017-01-03	07:56:18.694065583
2017-01-03	07:56:38.794065693
2017-01-03	07:56:58.902065804
2017-01-03	08:12:34.498070942
2017-01-03	08:12:54.606071053
2017-01-03	08:13:14.706071163
2017-01-03	08:13:34.802071273
2017-01-03	08:14:41.922071642
2017-01-03	08:15:02.022071752
2017-01-03	08:15:22.122071863
2017-01-03	08:15:53.658072036
2017-01-03	08:16:13.754072146
2017-01-03	08:16:33.858072257
2017-01-03	08:16:53.946072367
2017-01-03	08:37:16.738079082
2017-01-03	08:37:36.850079193
2017-01-03	08:37:56.970079303
2017-01-03	08:38:36.642079521
2017-01-03	08:38:56.766079632
2017-01-03	08:39:16.886079742
2017-01-03	08:39:37.958079858
2017-01-03	08:39:58.062079968
2017-01-03	08:40:18.230080079
2017-01-03	08:41:33.570080493
2017-01-03	08:41:53.654080603
2017-01-03	08:42:13.742080713
2017-01-03	08:42:44.382080882
2017-01-03	08:43:04.498080992
2017-01-03	08:43:24.594081103
2017-01-03	08:43:44.682081213
2017-01-03	08:43:55.318081271
2017-01-03	08:44:15.402081382
2017-01-03	08:44:35.486081492
2017-01-03	08:44:55.574081602
2017-01-03	08:45:12.902081697
2017-01-03	08:45:32.998081808
2017-01-03	08:45:53.102081918
2017-01-03	08:46:13.186082028
2017-01-03	09:02:59.790087557
2017-01-03	09:03:19.906087667
2017-01-03	09:03:40.002087777
2017-01-03	09:04:08.634087935
2017-01-03	09:04:28.738088045
2017-01-03	09:04:48.834088155
2017-01-03	09:05:08.922088266
2017-01-03	09:05:10.406088274
2017-01-03	09:05:30.510088384
2017-01-03	09:05:50.618088495
2017-01-03	09:06:10.706088605
2017-01-03	09:07:21.934088996
2017-01-03	09:07:42.054089107
2017-01-03	09:08:02.158089217
2017-01-03	09:08:22.262089327
2017-01-03	09:08:35.410089400
2017-01-03	09:08:55.514089510
2017-01-03	09:09:15.634089621
2017-01-03	09:09:57.422089850
2017-01-03	09:10:17.530089961
2017-01-03	09:10:37.634090071
2017-01-03	11:43:30.450140447
2017-01-03	11:43:50.578140557
2017-01-03	11:44:10.674140668
2017-01-03	11:44:30.798140778
2017-01-03	11:45:53.990141235
2017-01-03	11:46:14.086141345
2017-01-03	11:46:34.174141456
2017-01-03	11:46:54.266141566
2017-01-03	12:24:05.206153818
2017-01-03	12:24:25.322153928
2017-01-03	12:24:45.450154039
2017-01-03	12:25:13.078154191
2017-01-03	12:25:33.182154301
2017-01-03	12:25:53.270154411
2017-01-03	12:26:14.222154527
2017-01-03	12:26:34.306154637
2017-01-03	12:26:54.406154747
2017-01-03	12:27:14.542154858
2017-01-03	12:27:59.042155102
2017-01-03	12:28:19.154155213
2017-01-03	12:28:39.254155323
2017-01-03	12:29:30.090155602
2017-01-03	12:29:50.202155713
2017-01-03	12:30:10.298155823
2017-01-03	12:30:38.646155979
2017-01-03	12:30:58.774156089
2017-01-03	12:31:18.866156200
2017-01-03	12:31:45.414156345
2017-01-03	12:32:05.546156456
2017-01-03	12:32:25.650156566
2017-01-03	13:06:37.030167832
2017-01-03	13:06:57.158167943
2017-01-03	13:07:17.290168053
2017-01-03	13:07:49.466168230
2017-01-03	13:08:09.562168340
2017-01-03	13:08:29.666168451
2017-01-03	13:08:49.802168561
2017-01-03	13:08:57.370168603
2017-01-03	13:09:17.494168714
2017-01-03	13:09:37.598168824
2017-01-03	13:23:03.766173251
2017-01-03	13:23:23.886173362
2017-01-03	13:23:43.970173472
2017-01-03	14:08:18.550188160
2017-01-03	14:08:38.662188271
2017-01-03	14:08:58.762188381
2017-01-03	14:36:00.094197285
2017-01-03	14:36:20.198197396
2017-01-03	14:36:40.298197506
2017-01-03	14:41:09.302198984
2017-01-03	14:41:29.862199096
2017-01-03	14:41:49.518199204
2017-01-03	14:42:35.514199457
2017-01-03	14:42:55.626199567
2017-01-03	14:43:15.738199678
2017-01-03	14:47:51.522201192
2017-01-03	14:48:11.662201303
2017-01-03	14:48:31.782201414
2017-01-03	14:49:38.462201780
2017-01-03	14:49:58.566201890
2017-01-03	14:50:18.666202001
2017-01-03	14:54:57.306203531
2017-01-03	14:55:17.394203641
2017-01-03	14:55:37.486203751
2017-01-03	14:57:09.114204255
2017-01-03	14:57:29.234204365
2017-01-03	14:57:49.342204476
2017-01-03	14:58:42.730204769
2017-01-03	14:59:02.850204879
2017-01-03	14:59:22.978204990
2017-01-03	15:03:19.974206291
2017-01-03	15:03:40.826206406
2017-01-03	15:04:01.130206517
2017-01-03	15:11:09.466208870
2017-01-03	15:11:29.598208980
2017-01-03	15:11:49.698209091
2017-01-03	15:19:07.366211494
2017-01-03	15:19:27.474211605
2017-01-03	15:19:47.610211715
2017-01-03	15:20:48.162212048
2017-01-03	15:21:08.266212158
2017-01-03	15:21:28.358212269
2017-01-03	16:29:45.382234769
2017-01-03	16:30:05.514234879
2017-01-03	16:30:25.650234990
2017-01-03	16:31:56.750235490
2017-01-03	16:32:16.866235601
2017-01-03	16:32:36.974235711
2017-01-03	16:33:02.134235849
2017-01-03	16:33:22.266235960
2017-01-03	16:33:42.398236071
2017-01-03	16:37:57.842237473
2017-01-03	16:38:17.974237584
2017-01-03	16:38:38.122237695
2017-01-03	17:05:40.002246602
2017-01-03	17:06:00.142246712
2017-01-03	17:06:20.282246823
2017-01-03	17:15:11.574249741
2017-01-03	17:15:31.730249851
2017-01-03	17:15:51.830249962
2017-01-03	17:20:07.650251367
2017-01-03	17:20:27.774251477
2017-01-03	17:20:47.918251588
2017-01-03	17:38:45.634257507
2017-01-03	17:39:05.766257617
2017-01-03	17:39:25.890257728
2017-01-03	17:58:21.286263963
2017-01-03	17:58:41.442264074
2017-01-03	17:59:01.582264184
2017-01-03	17:59:51.090264456
2017-01-03	18:00:11.242264567
2017-01-03	18:00:31.394264678
2017-01-03	18:03:56.630265805
2017-01-03	18:04:16.762265915
2017-01-03	18:04:36.906266026
2017-01-03	18:13:44.494269033
2017-01-03	18:14:04.618269144
2017-01-03	18:14:24.742269254
2017-01-03	18:15:45.914269700
2017-01-03	18:16:06.050269811
2017-01-03	18:16:26.794269925
2017-01-03	18:16:53.642270072
2017-01-03	18:17:13.770270182
2017-01-03	18:17:33.922270293
2017-01-03	18:17:55.038270409
2017-01-03	18:18:15.162270520
2017-01-03	18:18:35.314270630
2017-01-03	18:18:57.726270753
2017-01-03	18:19:17.842270864
2017-01-03	18:19:37.942270974
2017-01-03	18:19:58.994271090
2017-01-03	18:20:19.142271201
2017-01-03	18:20:39.266271311
2017-01-03	18:21:22.066271546
2017-01-03	18:21:42.178271657
2017-01-03	18:22:02.306271767
2017-01-03	18:22:31.094271925
2017-01-03	18:22:51.214272036
2017-01-03	18:23:12.510272153
2017-01-03	18:23:34.718272275
2017-01-03	18:23:54.842272385
2017-01-03	18:24:14.962272496
2017-01-03	18:24:51.162272694
2017-01-03	18:25:11.266272805
2017-01-03	18:25:31.390272915
2017-01-03	18:26:04.902273099
2017-01-03	18:26:25.806273214
2017-01-03	18:26:42.498273306
2017-01-03	18:33:47.946275642
2017-01-03	18:34:08.050275753
2017-01-03	18:34:28.166275863
2017-01-03	18:37:19.254276803
2017-01-03	18:37:39.598276915
2017-01-03	18:37:59.866277026
2017-01-03	18:38:25.102277164
2017-01-03	18:38:45.258277275
2017-01-03	18:39:05.406277386
2017-01-03	18:39:33.514277540
2017-01-03	18:39:53.670277651
2017-01-03	18:40:13.850277762
2017-01-03	18:42:10.942278405
2017-01-03	18:42:31.058278515
2017-01-03	18:42:51.214278626
2017-01-03	18:43:12.390278742
2017-01-03	18:43:32.482278853
2017-01-03	18:43:52.610278963
2017-01-03	18:44:42.614279238
2017-01-03	18:45:02.302279346
2017-01-03	18:45:22.466279457
2017-01-03	18:54:26.962282447
2017-01-03	18:54:47.118282558
2017-01-03	18:55:07.314282668
2017-01-03	18:58:45.338283866
2017-01-03	18:59:05.518283977
2017-01-03	18:59:25.662284087
2017-01-03	19:00:30.890284445
2017-01-03	19:00:51.022284556
2017-01-03	19:01:11.174284667
2017-01-03	19:01:45.750284857
2017-01-03	19:02:05.902284967
2017-01-03	19:02:26.002285078
2017-01-03	19:03:29.270285425
2017-01-03	19:03:49.386285536
2017-01-03	19:04:09.522285646
2017-01-03	19:08:00.930286917
2017-01-03	19:08:21.086287028
2017-01-03	19:08:41.214287138
2017-01-03	19:25:29.674292677
2017-01-03	19:25:49.826292787
2017-01-03	19:26:09.970292898
2017-01-03	19:26:31.018293013
2017-01-03	19:26:51.150293124
2017-01-03	19:27:11.310293235
2017-01-03	19:32:17.062294914
2017-01-03	19:32:37.210295025
2017-01-03	19:32:57.322295135
2017-01-03	19:34:16.442295570
2017-01-03	19:34:36.558295680
2017-01-03	19:34:56.662295790
2017-01-03	19:46:50.658299712
2017-01-03	19:47:10.762299822
2017-01-03	19:47:30.874299932
2017-01-03	19:52:00.142301411
2017-01-03	19:52:20.258301522
2017-01-03	19:52:40.378301632
2017-01-03	20:03:25.574305176
2017-01-03	20:03:45.670305286
2017-01-03	20:04:05.778305396
2017-01-03	20:04:49.890305639
2017-01-03	20:05:09.994305749
2017-01-03	20:05:30.094305859
2017-01-03	20:05:53.690305989
2017-01-03	20:06:13.802306099
2017-01-03	20:06:33.906306210
2017-01-03	20:11:30.214307837
2017-01-03	20:11:50.310307947
2017-01-03	20:12:10.434308058
2017-01-03	20:12:30.534308168
2017-01-03	20:12:47.734308263
2017-01-03	20:13:07.822308373
2017-01-03	20:13:27.930308484
2017-01-03	20:13:48.050308594
2017-01-03	20:16:20.222309430
2017-01-03	20:16:40.342309540
2017-01-03	20:17:00.442309651
2017-01-03	20:17:20.554309761
2017-01-03	20:17:35.246309842
2017-01-03	20:17:55.330309952
2017-01-03	20:18:15.426310062
2017-01-03	20:18:35.534310173
2017-01-03	20:19:06.622310344
2017-01-03	20:19:26.694310454
2017-01-03	20:19:46.782310564
2017-01-03	20:20:06.882310675
2017-01-03	20:20:10.442310694
2017-01-03	20:20:30.534310804
2017-01-03	20:20:50.634310915
2017-01-03	20:21:10.734311025
2017-01-03	20:25:30.030312449
2017-01-03	20:25:50.142312560
2017-01-03	20:26:10.262312670
2017-01-03	20:27:25.530313084
2017-01-03	20:27:45.626313194
2017-01-03	20:28:05.710313304
2017-01-03	20:28:35.414313467
2017-01-03	20:28:55.518313578
2017-01-03	20:29:15.602313688
2017-01-03	20:29:35.702313798
2017-01-03	20:31:35.866314458
2017-01-03	20:31:55.966314569
2017-01-03	20:32:16.070314679
2017-01-03	20:32:37.650314798
2017-01-03	20:32:57.730314908
2017-01-03	20:33:17.818315018
2017-01-03	20:33:37.930315129
2017-01-03	20:34:50.254315526
2017-01-03	20:35:10.342315636
2017-01-03	20:35:30.442315747
2017-01-03	20:35:50.538315857
2017-01-03	20:35:57.274315894
2017-01-03	20:36:17.362316004
2017-01-03	20:36:37.462316115
2017-01-03	20:36:57.566316225
2017-01-03	20:45:39.790319093
2017-01-03	20:45:59.878319203
2017-01-03	20:46:19.978319314
2017-01-03	20:46:40.070319424
2017-01-03	20:47:41.886319764
2017-01-03	20:48:01.990319874
2017-01-03	20:48:22.090319984
2017-01-03	20:49:26.762320340
2017-01-03	20:49:46.870320450
2017-01-03	20:50:06.970320560
2017-01-03	20:57:48.158323093
2017-01-03	20:58:08.258323204
2017-01-03	20:58:28.358323314
2017-01-03	20:58:48.466323424
2017-01-03	20:58:55.382323462
2017-01-03	20:59:15.522323573
2017-01-03	20:59:35.646323683
2017-01-03	21:01:48.674324414
2017-01-03	21:02:08.814324525
2017-01-03	21:02:28.914324635
2017-01-03	21:02:57.046324789
2017-01-03	21:03:17.150324900
2017-01-03	21:03:37.266325010
2017-01-03	21:03:58.330325126
2017-01-03	21:04:18.430325236
2017-01-03	21:04:38.534325347
2017-01-03	21:05:29.586325627
2017-01-03	21:05:49.682325738
2017-01-03	21:06:09.758325848
2017-01-03	21:06:30.150325960
2017-01-03	21:22:56.606331377
2017-01-03	21:23:16.746331488
2017-01-03	21:23:36.866331598
2017-01-03	21:24:20.430331838
2017-01-03	21:24:40.534331948
2017-01-03	21:25:00.650332059
2017-01-03	21:35:05.554335381
2017-01-03	21:35:25.662335491
2017-01-03	21:35:45.790335602
2017-01-03	21:47:33.466339488
2017-01-03	21:47:53.586339599
2017-01-03	21:48:13.698339709
2017-01-03	22:00:09.422343640
2017-01-03	22:00:29.526343750
2017-01-03	22:00:49.614343860
2017-01-03	22:02:51.774344531
2017-01-03	22:03:11.878344642
2017-01-03	22:03:31.982344752
2017-01-03	22:03:52.110344863
2017-01-03	22:40:45.874357020
2017-01-03	22:41:06.038357131
2017-01-03	22:41:26.170357242
2017-01-03	22:41:59.370357424
2017-01-03	22:42:19.498357534
2017-01-03	22:42:39.622357645
2017-01-03	22:43:46.346358011
2017-01-03	22:44:06.446358122
2017-01-03	22:44:26.546358232
2017-01-03	23:00:18.902363462
2017-01-03	23:00:39.014363573
2017-01-03	23:00:59.158363683
2017-01-03	23:04:04.222364700
2017-01-03	23:04:24.358364810
2017-01-03	23:04:44.426364921
2017-01-03	23:18:58.878369613
2017-01-03	23:19:18.998369724
2017-01-03	23:19:39.110369834
2017-01-03	23:25:50.002371871
2017-01-03	23:26:10.106371981
2017-01-03	23:26:30.222372092
2017-01-03	23:58:01.266382477
2017-01-03	23:58:21.394382588
2017-01-03	23:58:41.518382698
2017-01-03	23:59:09.314382851
2017-01-03	23:59:29.418382961
2017-01-03	23:59:49.530383072
2017-01-04	00:22:06.062390412
2017-01-04	00:22:26.214390522
2017-01-04	00:22:46.362390633
2017-01-04	04:54:50.302480282
2017-01-04	04:55:10.382480392
2017-01-04	04:55:30.486480502
2017-01-04	04:55:50.594480613
2017-01-04	05:28:07.870491252
2017-01-04	05:28:27.974491362
2017-01-04	05:28:48.070491473
2017-01-04	05:29:08.166491583
2017-01-04	05:53:32.422499625
2017-01-04	05:53:52.522499735
2017-01-04	05:54:12.634499846
2017-01-04	07:14:47.210526396
2017-01-04	07:15:07.314526507
2017-01-04	07:15:27.450526617
2017-01-04	07:15:56.170526775
2017-01-04	07:16:16.274526885
2017-01-04	07:16:36.398526996
2017-01-04	07:17:08.670527173
2017-01-04	07:17:28.798527284
2017-01-04	07:17:48.914527394
2017-01-04	07:20:25.398528254
2017-01-04	07:20:45.550528364
2017-01-04	07:21:05.642528475
2017-01-04	09:22:05.982568347
2017-01-04	09:22:26.082568458
2017-01-04	09:22:46.182568568
2017-01-04	09:43:17.902575333
2017-01-04	09:43:38.002575443
2017-01-04	09:43:58.102575553
2017-01-04	10:40:30.706594185
2017-01-04	10:40:50.834594296
2017-01-04	10:41:10.926594406
2017-01-04	10:50:34.202597499
2017-01-04	10:50:54.290597610
2017-01-04	10:51:14.378597720
2017-01-04	10:52:14.878598052
2017-01-04	10:52:34.970598163
2017-01-04	10:52:55.058598273
2017-01-04	10:53:15.166598383
2017-01-04	11:17:48.610606475
2017-01-04	11:18:08.722606586
2017-01-04	11:18:28.826606696
2017-01-04	11:20:04.750607223
2017-01-04	11:20:24.826607333
2017-01-04	11:20:44.914607443
2017-01-04	11:47:52.074616380
2017-01-04	11:48:12.186616490
2017-01-04	11:48:32.302616601
2017-01-04	11:48:57.282616738
2017-01-04	11:49:16.898616845
2017-01-04	11:49:37.026616956
2017-01-04	12:06:10.362622411
2017-01-04	12:06:30.494622522
2017-01-04	12:06:50.602622632
2017-01-04	12:16:23.990625781
2017-01-04	12:16:44.082625892
2017-01-04	12:17:04.186626002
2017-01-04	12:19:21.894626758
2017-01-04	12:19:41.990626869
2017-01-04	12:20:02.086626979
2017-01-04	12:21:51.978627582
2017-01-04	12:22:12.074627693
2017-01-04	12:22:32.154627803
2017-01-04	12:22:52.258627913
2017-01-04	12:37:16.154632658
2017-01-04	12:37:36.266632768
2017-01-04	12:37:56.366632879
2017-01-04	13:17:50.022646024
2017-01-04	13:18:10.138646135
2017-01-04	13:18:30.258646245
2017-01-04	13:22:25.558647538
2017-01-04	13:22:45.662647648
2017-01-04	13:23:05.766647758
2017-01-04	13:29:30.374649871
2017-01-04	13:29:49.946649978
2017-01-04	13:30:10.134650089
2017-01-04	13:30:36.066650231
2017-01-04	13:30:56.194650342
2017-01-04	13:31:16.310650452
2017-01-04	13:39:59.386653325
2017-01-04	13:40:19.494653435
2017-01-04	13:40:39.590653546
2017-01-04	13:40:59.690653656
2017-01-04	14:14:29.538664694
2017-01-04	14:14:49.646664804
2017-01-04	14:15:09.738664915
2017-01-04	14:15:29.842665025
2017-01-04	14:23:31.110667668
2017-01-04	14:23:51.210667779
2017-01-04	14:24:11.326667889
2017-01-04	14:39:36.294672969
2017-01-04	14:39:56.422673079
2017-01-04	14:40:16.522673190
2017-01-04	15:13:50.790684252
2017-01-04	15:14:10.906684362
2017-01-04	15:14:32.454684481
2017-01-04	15:18:16.214685709
2017-01-04	15:18:36.386685820
2017-01-04	15:18:56.550685931
2017-01-04	15:19:20.874686065
2017-01-04	15:19:40.982686175
2017-01-04	15:20:01.098686286
2017-01-04	15:21:56.762686921
